feature,correlation,p_value,significant,abs_correlation,cohens_d,success_mean,failure_mean,n_success,n_failure
assistant_steps_to_first_tool_call,-0.11322770341445956,0.14760583445593103,False,0.11322770341445956,-0.5003838772158568,3.8076923076923075,4.0,156,9
tool_latency_std,-0.10511156060827628,0.17906380984990578,False,0.10511156060827628,-0.4661399073265214,0.3064679317851579,0.32932552208162125,156,9
assistant_steps_to_first_error,0.10410997977172122,0.1832648589263405,False,0.10410997977172122,0.46068387426454005,2.4615384615384617,1.0,156,9
steps_to_first_error,0.10232343558582,0.19093722834163362,False,0.10232343558582,0.452837927697028,1.2307692307692308,0.3333333333333333,156,9
planning_statement_count,-0.09187885472264119,0.24050823677856065,False,0.09187885472264119,-0.4059014575046708,0.42948717948717946,0.6666666666666666,156,9
planning_to_total_ratio,0.08179725623044441,0.296268740644157,False,0.08179725623044441,0.3604392715790852,0.020830095830095832,0.010582010582010581,156,9
tool_execution_duration,0.0771032343176013,0.3249455053650591,False,0.0771032343176013,0.3397720575422513,1.7294131983071566,1.6443650138874848,156,9
thought_to_action_ratio,-0.07555874086053005,0.33475986348255754,False,0.07555874086053005,-0.3334444087824007,0.4858669108669109,0.6666666666666666,156,9
retry_rate,-0.06972088649575144,0.3735432147797164,False,0.06972088649575144,-0.30693400751824124,0.15236985236985237,0.18518518518518517,156,9
uncertainty_marker_count,0.06726727939963123,0.3906341725069779,False,0.06726727939963123,0.2960310939785727,0.23076923076923078,0.0,156,9
uncertainty_marker_ratio,0.06726727939963123,0.3906341725069779,False,0.06726727939963123,0.2960310939785727,0.008547008547008546,0.0,156,9
avg_thought_length,-0.06088841260279872,0.4372171414587514,False,0.06088841260279872,-0.2683707119006577,106.95518154614264,139.1186440677966,156,9
misunderstood_tool_count,0.05832272882715189,0.4568115499165303,False,0.05832272882715189,0.2567516201918157,0.2564102564102564,0.1111111111111111,156,9
backtrack_after_error_rate,-0.047679764399491883,0.5430895828017193,False,0.047679764399491883,-0.21033130692444546,0.24358974358974358,0.3333333333333333,156,9
inefficient_tool_call_count,0.04273391289243616,0.5857514485575628,False,0.04273391289243616,0.187997591800874,0.21153846153846154,0.1111111111111111,156,9
most_used_tool_count,0.03869478219113032,0.6216948899318306,False,0.03869478219113032,0.17003035130116037,6.3076923076923075,6.0,156,9
missing_validation_count,0.018755862123013323,0.8110180583958216,False,0.018755862123013323,0.08236867957937871,0.00641025641025641,0.0,156,9
backtrack_trigger_count,-0.016878989451394405,0.8296257467709126,False,0.016878989451394405,-0.07437965165793049,0.08974358974358974,0.1111111111111111,156,9
tool_latency_max,0.005488237531478216,0.9442236915032706,False,0.005488237531478216,0.024157365552853843,0.800702839373396,0.7969143421699604,156,9
level,,,False,,0.0,1.0,1.0,156,9
invalid_tool_errors,,,False,,0.0,0.0,0.0,156,9
invalid_args_errors,,,False,,0.0,0.0,0.0,156,9
unnecessary_tool_use_count,,,False,,0.0,0.0,0.0,156,9
non_sense_count,,,False,,0.0,0.0,0.0,156,9
hallucination_count,,,False,,0.0,0.0,0.0,156,9
wrong_planning_count,,,False,,0.0,0.0,0.0,156,9
wrong_reasoning_count,,,False,,0.0,0.0,0.0,156,9
early_final_answer_count,,,False,,0.0,0.0,0.0,156,9
give_up_count,,,False,,0.0,0.0,0.0,156,9
steps_to_first_tool_call,,,False,,0.0,4.0,4.0,156,9
steps_to_first_positive_marker,,,False,,0.0,-1.0,-1.0,156,9
steps_to_first_negative_marker,,,False,,0.0,-1.0,-1.0,156,9
assistant_steps_to_first_positive_marker,,,False,,0.0,-1.0,-1.0,156,9
assistant_steps_to_first_negative_marker,,,False,,0.0,-1.0,-1.0,156,9
marker_trajectory_slope,,,False,,0.0,0.0,0.0,156,9
early_negative_rate,,,False,,0.0,0.0,0.0,156,9
positive_markers_steps_1_5,,,False,,0.0,0.0,0.0,156,9
negative_markers_steps_1_5,,,False,,0.0,0.0,0.0,156,9
positive_markers_steps_6_10,,,False,,0.0,0.0,0.0,156,9
negative_markers_steps_6_10,,,False,,0.0,0.0,0.0,156,9
positive_markers_steps_11_20,,,False,,0.0,0.0,0.0,156,9
negative_markers_steps_11_20,,,False,,0.0,0.0,0.0,156,9
positive_markers_steps_21_plus,,,False,,0.0,0.0,0.0,156,9
negative_markers_steps_21_plus,,,False,,0.0,0.0,0.0,156,9
has_reasoning_in_first_step,,,False,,0.0,0.0,0.0,156,9
has_tool_error_in_first_step,,,False,,0.0,0.0,0.0,156,9
backtrack_to_total_ratio,,,False,,0.0,0.0,0.0,156,9
validation_after_error_rate,,,False,,0.0,0.0,0.0,156,9
code_block_count,,,False,,0.0,0.0,0.0,156,9
question_count,,,False,,0.0,0.0,0.0,156,9
