sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
stratified_equal,5,151,0.05710820884261356,0.9510489510489512,0.8484848484848484,0.09277831790123457,0.7928205633398857,2,2,1
stratified_equal,5,152,0.0030457974950958196,0.9700553547016413,0.9066928292470475,0.02077831790123456,0.6839435728845539,2,2,1
stratified_equal,5,153,0.059054308133393685,0.8021652142601492,0.7092112703076887,0.09821350308641974,0.4208999051038112,2,2,1
stratified_equal,5,154,0.004126648558925602,0.9614094269768303,0.8924133096001623,0.025611651234567896,0.7428305540272997,2,2,1
stratified_equal,5,155,0.02831104572204618,0.8642311341887351,0.7503664793768668,0.06088942901234568,0.7197564370336393,2,2,1
stratified_equal,5,156,0.010078421608570998,0.8892917980884131,0.7909115788387002,0.18786165123456788,0.5335806003390385,2,2,1
stratified_equal,5,157,0.03383161309793271,0.9787961779869996,0.937436866561092,0.10703757716049382,0.736499030527268,2,2,1
stratified_equal,5,158,0.004291187566017808,0.8979095893850985,0.7503664793768668,0.02657461419753086,0.7802579852315522,2,2,1
stratified_equal,5,159,0.004546506714953979,0.9630004066674477,0.8754275592730113,0.020926466049382707,0.7762823155627663,2,2,1
stratified_equal,5,160,0.14803870529651425,0.9138967094979737,0.7909115788387002,0.1862690586419753,0.8246789032587353,2,2,1
stratified_equal,5,161,0.00856920175041497,0.9457107322567676,0.8397191227596315,0.02797276234567901,0.7038194883826093,2,2,1
stratified_equal,5,162,0.012313882601478796,0.920670718462285,0.8128970193249391,0.04360239197530863,0.8401739094607245,2,2,1
stratified_equal,5,163,0.0571621095518334,0.6133086407957755,0.46472926768655176,0.08039868827160492,0.7369909828691558,2,2,1
stratified_equal,5,164,0.015425939339067449,0.8807071758072423,0.7693218186208295,0.16951905864197533,0.6483325863583418,2,2,1
stratified_equal,5,165,0.017329485438358234,0.7760442837613131,0.6253053994807223,0.03442646604938271,0.6797084888829169,2,2,1
stratified_equal,5,166,0.03957913082842915,0.8947423499236925,0.7693218186208295,0.13655609567901236,0.8270551759617746,2,2,1
stratified_equal,5,167,0.004194733665308587,0.9106844088398501,0.7786486411043856,0.03513942901234568,0.827403718752649,2,2,1
stratified_equal,5,168,0.01051246416176249,0.847637026689399,0.7175781594491396,0.10372276234567901,0.590894528815935,2,2,1
stratified_equal,5,169,0.011559272672400782,0.8301238649809404,0.6565076777938937,0.046954243827160486,0.697708833326022,2,2,1
stratified_equal,5,170,0.020302535083748307,0.7746670967243986,0.6358308771056217,0.05377831790123457,0.6676281221134502,2,2,1
stratified_equal,5,171,0.008711045722046168,0.9543918399186052,0.8616404368553291,0.056574614197530855,0.8592312022276659,2,2,1
stratified_equal,5,172,0.05020324430360646,0.7902097902097903,0.5757575757575757,0.1095005401234568,0.7405921768852322,2,2,1
stratified_equal,5,173,0.007505371963180923,0.90111070324378,0.8037727730153806,0.08600054012345677,0.9436131066937974,2,2,1
stratified_equal,5,174,0.010858563452542628,0.8767823049289785,0.7503664793768668,0.14363016975308643,0.6403027506028306,2,2,1
stratified_equal,5,175,0.02899189678587596,0.9413574486632834,0.8172825052418669,0.1158801697530864,0.5101416181406487,2,2,1
stratified_equal,5,176,0.02848409536743625,0.9263214916857051,0.8000946913656627,0.11027831790123456,0.6091704985799238,2,2,1
stratified_equal,5,177,0.007428776218500077,0.9368478722730427,0.8000946913656627,0.03220424382716049,0.7101973562827126,2,2,1
stratified_equal,5,178,0.011627357778783765,0.9333390787439302,0.8308675641104959,0.06633387345679011,0.80106805359258,2,2,1
stratified_equal,5,179,0.03926991097027311,0.8219014459835725,0.6565706694547585,0.09003757716049382,0.6653318254977209,2,2,1
stratified_equal,5,180,0.015213173381620647,0.8682018740230752,0.7598954384920844,0.08977831790123454,0.5621632094574965,2,2,1
stratified_equal,5,181,0.003536577636939793,0.9244416715306428,0.8219277191853159,0.02563016975308642,0.6023690101315159,2,2,1
stratified_equal,5,182,0.016146506714953986,0.8491280340452296,0.67700320038633,0.060463503086419755,0.6049452637098616,2,2,1
stratified_equal,5,183,0.006784804587294398,0.810531305224992,0.67700320038633,0.03571350308641975,0.6394797854832244,2,2,1
stratified_equal,5,184,0.006750762034102906,0.939982145344492,0.8352932739179446,0.0393616512345679,0.704469422295016,2,2,1
stratified_equal,5,185,0.008898279764599367,0.878746836055744,0.7288792981454687,0.019194984567901238,0.4943333451749301,2,2,1
stratified_equal,5,186,0.010294024445450424,0.9720279720279721,0.909090909090909,0.04613942901234568,0.7948893349877705,2,2,1
stratified_equal,5,187,0.043885513807152554,0.8354623529271882,0.7627700713964738,0.13363016975308642,0.6472284393072981,2,2,1
stratified_equal,5,188,0.012169201750414966,0.9258470754896877,0.8037727730153806,0.16772276234567904,0.7364060007847053,2,2,1
stratified_equal,5,189,0.052004662743322765,0.9498164474416482,0.8623037475285117,0.08753757716049383,0.7661008328733413,2,2,1
stratified_equal,5,190,0.03992806699864192,0.810531305224992,0.6462303276414968,0.08383387345679011,0.6869611221496444,2,2,1
stratified_equal,5,191,0.016898279764599372,0.8783410302571225,0.781631749350903,0.031898688271604934,0.5967499940636575,2,2,1
stratified_equal,5,192,0.02500040742417384,0.865773028606769,0.7722522721128167,0.09397276234567903,0.7396481996219489,2,2,1
stratified_equal,5,193,0.02667132940998944,0.8853959782913163,0.7503664793768668,0.08548202160493824,0.5388787826080729,2,2,1
stratified_equal,5,194,0.018895442885166744,0.8940431683163778,0.7722522721128167,0.12447276234567901,0.7180252723435987,2,2,1
stratified_equal,5,195,0.010484095367436249,0.8210576858123295,0.6462303276414968,0.06339868827160494,0.6033353701357055,2,2,1
stratified_equal,5,196,0.013709627282329858,0.9611847501266985,0.8983342757230725,0.07163942901234567,0.6641820984673675,2,2,1
stratified_equal,5,197,0.01261742870076958,0.8280752728705546,0.7077760731311632,0.04214868827160493,0.6477483052336518,2,2,1
stratified_equal,5,198,0.01649544288516675,0.8310065219407186,0.6878359394287946,0.03572276234567901,0.7616522275242046,2,2,1
stratified_equal,5,199,0.013667074090840501,0.9403566658021552,0.8616404368553291,0.03609313271604938,0.7491824370022465,2,2,1
stratified_equal,10,0,0.0029074996227553946,0.9317002028900006,0.8397191227596315,0.017483564814814816,0.7975748786758152,4,3,3
stratified_equal,10,1,0.05925927267240077,0.9300699300699302,0.8181818181818181,0.07658387345679012,0.8031824702670947,4,3,3
stratified_equal,10,2,0.020076293948996522,0.8791607177646247,0.7481134002767627,0.0349079475308642,0.7762876328972332,4,3,3
stratified_equal,10,3,0.03128125848800362,0.9422080999150758,0.8397191227596315,0.06594035493827159,0.7972874999342148,4,3,3
stratified_equal,10,4,0.008988350686585182,0.9333390787439302,0.8000946913656627,0.012349305555555558,0.8430492607370766,4,3,3
stratified_equal,10,5,0.003443669835521355,0.9720279720279721,0.909090909090909,0.013238194444444447,0.8320763604203086,4,3,3
stratified_equal,10,6,0.0042358684170816325,0.9141870411815418,0.8091838819320086,0.013316898148148149,0.8214364648653908,4,3,3
stratified_equal,10,7,0.037977712388712836,0.9597212616235344,0.8702543635872545,0.04320424382716049,0.8146202851123937,4,3,3
stratified_equal,10,8,0.0056153010411951094,0.900176511814775,0.7786486411043856,0.03219807098765432,0.8357058788951354,4,3,3
