method,subject,group,budget,sq_err,rho_all,rho_new_only,rho_legacy_only
bayes_maxinfo,deepseek-v3.2__react,new,45,0.044927963605675955,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,kimi-k2.5__tool_calling,new,45,0.02711978270710731,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,deepseek-v3.2__tool_calling,new,45,0.020415883395089686,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,45,0.004244999972055948,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-4o__react,legacy,45,0.007011587836516153,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-4o__tool_calling,legacy,45,0.007372434876403488,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-oss-120b__react,legacy,45,6.309541773552634e-05,0.9842396880153765,1.0,0.9856107606091623
stratified_bayes_irt,claude-opus-4.8__react,new,45,0.037762687993561674,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,45,0.02010630138211251,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__react,legacy,45,0.11029307937785371,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__react,new,45,0.051442100497962905,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__tool_calling,legacy,45,0.07718676346483806,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__react,new,45,0.05075806604854439,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__tool_calling,new,45,0.03493275880377136,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,45,0.02170571791045606,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,45,0.004244999972055945,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__react,legacy,45,0.007011587836516144,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__tool_calling,legacy,45,0.007372434876403488,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__react,legacy,45,6.309541773552634e-05,0.9790209790209792,1.0,0.942857142857143
bayes_maxinfo,claude-opus-4.8__react,new,50,0.02549117971932994,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,50,0.0183804363965596,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__react,legacy,50,0.07379892440018122,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__react,new,50,0.03197248347668629,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,50,0.06808768492530559,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__react,new,50,0.02987749026708919,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,50,0.01979110185604347,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,50,0.01565160706201901,0.9930069930069931,1.0,1.0
