method,budget,draw,rho_all_global,rho_all_per_env,rho_new_global,rho_new_per_env
stratified_equal,20,176,0.99124495269876,0.9009396180215602,1.0,0.942857142857143
stratified_equal,20,177,0.938705467573384,0.8907038319913939,0.9276336570439175,0.8437823430645475
stratified_equal,20,178,0.9720279720279721,0.9237258909104958,0.942857142857143,0.9855396910214623
stratified_equal,20,179,0.9720279720279721,0.8953203658195078,0.942857142857143,0.8160476500021395
stratified_equal,20,180,0.9090909090909092,0.9032081056537673,0.7142857142857143,0.7746129245783341
stratified_equal,20,181,0.9160839160839163,0.8619095085374772,0.6571428571428573,0.8226672044887269
stratified_equal,20,182,0.99124495269876,0.8493191912895114,0.9856107606091623,0.8145857334747783
stratified_equal,20,183,0.9720279720279721,0.9282192075597989,1.0,0.7916888762097036
stratified_equal,20,184,0.9090909090909092,0.7575157589902971,0.942857142857143,0.3263526699668778
stratified_equal,20,185,0.965034965034965,0.9382498612924933,1.0,0.9568302666336869
stratified_equal,20,186,0.9842396880153765,0.8267808836545427,0.8857142857142858,0.9058397249567139
stratified_equal,20,187,0.9580419580419581,0.8721018009127802,0.942857142857143,0.8284683777377909
stratified_equal,20,188,0.9422080999150758,0.8391370188899216,0.9276336570439175,0.7587768416192581
stratified_equal,20,189,0.9580419580419581,0.9331157189364446,0.942857142857143,0.8798055440208229
stratified_equal,20,190,0.9772344233319931,0.9635559861564419,0.942857142857143,0.9377826475860678
stratified_equal,20,191,0.9527159969401509,0.8867720920289827,0.9856107606091623,0.7745574875001897
stratified_equal,20,192,0.965034965034965,0.9493677819961115,0.942857142857143,0.8843938993439552
stratified_equal,20,193,0.9597212616235344,0.9338702895047263,0.9276336570439175,0.8752872130313397
stratified_equal,20,194,0.9440559440559443,0.8549737510427625,0.942857142857143,0.7607748375912484
stratified_equal,20,195,0.9510489510489512,0.9298173731842874,0.942857142857143,0.8988531630684419
stratified_equal,20,196,0.9457107322567676,0.8615169239118359,0.942857142857143,0.9712884851041225
stratified_equal,20,197,0.9440559440559443,0.9502798386009382,1.0,0.9131043689857817
stratified_equal,20,198,0.9473742528603802,0.9532063235717274,0.9276336570439175,0.841154141643993
stratified_equal,20,199,0.9230769230769231,0.9371645927611431,0.942857142857143,0.9190131106792446
stratified_equal,25,0,0.9930069930069931,0.9619874147991131,1.0,0.855127265420537
stratified_equal,25,1,0.965034965034965,0.9473162601113776,0.942857142857143,0.9141456279612653
stratified_equal,25,2,0.9352028352316922,0.9636330031269441,0.8696565534786727,0.9377826475860678
stratified_equal,25,3,0.9720279720279721,0.8969815716734145,1.0,0.9855396910214623
stratified_equal,25,4,0.9737317909903013,0.8369782951537196,0.942857142857143,0.7179823325157656
stratified_equal,25,5,0.9160839160839163,0.8266424657273846,0.8285714285714287,0.9236452713559894
stratified_equal,25,6,0.9790209790209792,0.9228375021994718,0.942857142857143,0.7737533686303638
stratified_equal,25,7,0.9930069930069931,0.9494789657434343,1.0,0.9420929207684043
stratified_equal,25,8,0.9930069930069931,0.9472743184583727,1.0,0.9571083487744828
stratified_equal,25,9,0.9562186292818428,0.9052823328843677,0.8857142857142858,0.7967219488137246
stratified_equal,25,10,0.9702291586486097,0.8923281239922876,1.0,0.9324300701741968
stratified_equal,25,11,0.9772344233319931,0.9783418995368184,1.0,0.9367894955162224
stratified_equal,25,12,0.9440559440559443,0.8835626960659372,0.8285714285714287,0.6742974714032993
stratified_equal,25,13,0.9930069930069931,0.982449839819148,1.0,0.9710814725510266
stratified_equal,25,14,0.9649182205059428,0.9564721720456836,1.0,0.84485655832525
stratified_equal,25,15,0.965034965034965,0.9116114703848489,0.8857142857142858,0.659282043397221
stratified_equal,25,16,0.965034965034965,0.882384956263058,0.942857142857143,0.8541428880973775
stratified_equal,25,17,0.9632238939652261,0.6902287975101338,0.942857142857143,0.38683992918039056
stratified_equal,25,18,0.9492133645984593,0.8857262901112471,0.8696565534786727,0.9324300701741968
stratified_equal,25,19,0.9807370556736849,0.9554785531913823,1.0,0.8546902776322834
stratified_equal,25,20,0.9930069930069931,0.9374387975422996,1.0,0.942857142857143
stratified_equal,25,21,0.9790209790209792,0.9452897562291606,1.0,0.8531389172802039
stratified_equal,25,22,0.965034965034965,0.9068376063430699,0.942857142857143,0.7649636654535169
stratified_equal,25,23,0.9720279720279721,0.9637022403038354,0.942857142857143,0.8943348320789587
stratified_equal,25,24,0.9580419580419581,0.9531953609252142,1.0,0.9047619047619048
stratified_equal,25,25,0.9720279720279721,0.9301447483244384,1.0,0.843357901491633
stratified_equal,25,26,0.9772344233319931,0.9054404950521824,0.942857142857143,0.8991312452092379
stratified_equal,25,27,0.9230769230769231,0.9062682560404914,0.942857142857143,0.8198055429239209
stratified_equal,25,28,0.9422080999150758,0.7932054386100095,0.942857142857143,0.8345428887892035
stratified_equal,25,29,0.8811188811188813,0.9344356916224624,0.8857142857142858,0.8457424969671253
stratified_equal,25,30,0.965034965034965,0.9701411969833269,0.942857142857143,0.9761559678221018
stratified_equal,25,31,0.9562186292818428,0.9390110071992152,0.8986451052612952,0.8425445523479725
stratified_equal,25,32,0.9772344233319931,0.97296900022216,0.942857142857143,0.9571083487744826
stratified_equal,25,33,0.9737317909903013,0.840411053048265,0.942857142857143,0.6941067948395
stratified_equal,25,34,0.9790209790209792,0.955468175463646,0.942857142857143,0.8988531630684419
stratified_equal,25,35,0.965034965034965,0.8796347137453805,1.0,0.7359751136708944
stratified_equal,25,36,0.965034965034965,0.9431899872292503,0.942857142857143,0.9087940958034454
stratified_equal,25,37,0.965034965034965,0.9225650656142115,0.942857142857143,0.9133824511265778
stratified_equal,25,38,0.9230769230769231,0.9138193256070549,0.8857142857142858,0.9233233838615811
stratified_equal,25,39,0.99124495269876,0.9554485573780407,1.0,0.9230453017207852
stratified_equal,25,40,0.9842396880153765,0.9437901724445076,0.942857142857143,0.9037196005323702
stratified_equal,25,41,0.9667265263069179,0.9248211513549295,0.8857142857142858,0.8247347240169285
stratified_equal,25,42,0.9580419580419581,0.8757826793234201,0.942857142857143,0.8070910945902955
stratified_equal,25,43,0.965034965034965,0.9472510866965269,1.0,0.808481505294275
stratified_equal,25,44,0.9300699300699302,0.9141015990280413,0.8857142857142858,0.8326036196129691
stratified_equal,25,45,0.9720279720279721,0.9382551910400275,1.0,0.8178662737476866
stratified_equal,25,46,0.9702291586486097,0.903295566364123,0.8857142857142858,0.8841158172031595
stratified_equal,25,47,0.965034965034965,0.8851001419491135,1.0,0.8178662737476866
stratified_equal,25,48,0.9440559440559443,0.9022556257014281,0.8285714285714287,0.8607579249732039
stratified_equal,25,49,0.9772344233319931,0.964168243181802,0.9856107606091623,0.9037196005323702
stratified_equal,25,50,0.9859709816806179,0.8392328869135989,1.0,0.8487940947065433
stratified_equal,25,51,0.9510489510489512,0.9156787047421608,0.942857142857143,0.8482823522974284
stratified_equal,25,52,0.9422080999150758,0.8536238651366173,0.942857142857143,0.937226483304476
stratified_equal,25,53,0.9720279720279721,0.9040863855734029,1.0,0.9177418764686034
stratified_equal,25,54,0.9632238939652261,0.9266266314313167,0.942857142857143,0.9281197969918603
stratified_equal,25,55,0.9440559440559443,0.9225097196742396,0.942857142857143,0.8761214594537273
stratified_equal,25,56,0.9370629370629372,0.937246677908596,0.942857142857143,0.8800836261616188
stratified_equal,25,57,0.9772344233319931,0.9093711917894362,0.9856107606091623,0.8215503583147822
stratified_equal,25,58,0.9579006334477178,0.8094126325524628,0.9276336570439175,0.5105804362531653
stratified_equal,25,59,0.99124495269876,0.9519851685195233,1.0,0.9047619047619048
stratified_equal,25,60,0.9510489510489512,0.9367116398823009,1.0,0.9047619047619048
stratified_equal,25,61,0.9860139860139862,0.8354447411527177,0.942857142857143,0.7566462811079345
stratified_equal,25,62,0.9457107322567676,0.9577550470159525,0.9856107606091623,0.9420929207684042
stratified_equal,25,63,0.938705467573384,0.9116256270231006,1.0,0.8645360936029594
stratified_equal,25,64,0.9790209790209792,0.9532374259492653,0.942857142857143,0.9327081523149926
stratified_equal,25,65,0.9737317909903013,0.9747411696846461,0.942857142857143,0.9568302666336869
stratified_equal,25,66,0.9718550849815182,0.9407988548920141,1.0,0.9181778190028059
stratified_equal,25,67,0.9632238939652261,0.8177044338237046,0.8696565534786727,0.7386955587268851
stratified_equal,25,68,0.9702291586486097,0.9596176158021517,1.0,0.9136605332673736
stratified_equal,25,69,0.965034965034965,0.9747799321958143,0.942857142857143,0.9423710029092002
stratified_equal,25,70,0.9370629370629372,0.9608785135272945,0.8857142857142858,0.8618702535363876
stratified_equal,25,71,0.9300699300699302,0.8950657433112094,1.0,0.8519293208013842
stratified_equal,25,72,0.9842396880153765,0.924213592346984,0.942857142857143,0.9568302666336868
stratified_equal,25,73,0.8951048951048951,0.923369937417499,1.0,0.8476190476190477
stratified_equal,25,74,0.965034965034965,0.9237059824967521,0.942857142857143,0.8369138927953056
stratified_equal,25,75,0.9720279720279721,0.9185782588353947,1.0,0.706986561888272
stratified_equal,25,76,0.9090909090909092,0.835119798937904,0.942857142857143,0.8800836261616188
stratified_equal,25,77,0.9230769230769231,0.8997013745230037,0.8285714285714287,0.816753945184503
stratified_equal,25,78,0.9632238939652261,0.9208183776180467,0.942857142857143,0.8326036196129691
stratified_equal,25,79,0.9510489510489512,0.9136332112006539,0.8285714285714287,0.8697057056383618
stratified_equal,25,80,0.9510489510489512,0.9034648614929242,0.8285714285714287,0.7005216559132172
stratified_equal,25,81,0.965034965034965,0.8101722542635169,0.942857142857143,0.5439103197911547
stratified_equal,25,82,0.9510489510489512,0.9192038821690091,0.942857142857143,0.8615921713955915
stratified_equal,25,83,0.9314716462190886,0.8915536187902097,0.8696565534786727,0.8943348320789587
stratified_equal,25,84,0.9562186292818428,0.9456418363354148,1.0,0.9047619047619048
stratified_equal,25,85,0.9772344233319931,0.9643914380791233,1.0,0.8666666666666667
stratified_equal,25,86,0.9702291586486097,0.8851138553214417,0.942857142857143,0.7828747785335205
stratified_equal,25,87,0.9667265263069179,0.9719077032804929,0.9856107606091623,0.9713595546918224
stratified_equal,25,88,0.965034965034965,0.9468271643231967,1.0,0.937226483304476
stratified_equal,25,89,0.965034965034965,0.9416452434558464,0.8285714285714287,0.8345428887892035
stratified_equal,25,90,0.9702291586486097,0.9245225310763426,1.0,0.8827533428473219
stratified_equal,25,91,0.9860139860139862,0.9509045151693782,1.0,0.9047619047619048
stratified_equal,25,92,0.9702291586486097,0.8596308669333234,0.942857142857143,0.5312610201413217
stratified_equal,25,93,0.9772344233319931,0.8927745551920334,0.9856107606091623,0.8739306275634492
stratified_equal,25,94,0.9649182205059428,0.8366044703026577,1.0,0.7214468213988731
stratified_equal,25,95,0.9648126568294783,0.9225975751987621,0.9276336570439175,0.8073691767310914
stratified_equal,25,96,0.9562186292818428,0.9589513134202191,0.9276336570439175,0.9904071737394414
stratified_equal,25,97,0.9720279720279721,0.9455264098217082,0.942857142857143,0.9662150350870983
stratified_equal,25,98,0.9790209790209792,0.8944637269899656,1.0,0.8900245588966222
stratified_equal,25,99,0.9790209790209792,0.849815821990743,0.942857142857143,0.7664544458802095
stratified_equal,25,100,1.0,0.9648927874723782,1.0,0.9566222088265399
stratified_equal,25,101,0.9720279720279721,0.8449663788027492,0.8857142857142858,0.7133818387651795
stratified_equal,25,102,0.9842396880153765,0.9330801392512239,0.9856107606091623,0.8743442583752344
stratified_equal,25,103,0.9440559440559443,0.736043446706022,0.8857142857142858,0.48968975528613495
stratified_equal,25,104,0.9772344233319931,0.856394027065888,1.0,0.6237750154411493
stratified_equal,25,105,0.9790209790209792,0.9233059837435729,0.942857142857143,0.8743442583752344
stratified_equal,25,106,0.9720279720279721,0.9330493381866644,1.0,0.8116794499134278
stratified_equal,25,107,0.9492133645984593,0.9465565356234585,0.942857142857143,0.8979180722668773
stratified_equal,25,108,0.9790209790209792,0.7787113854812957,1.0,0.7351265623252278
stratified_equal,25,109,0.965034965034965,0.9055088517675656,0.942857142857143,0.8410832878230493
stratified_equal,25,110,0.9720279720279721,0.7824054185036916,0.942857142857143,0.7611710742250614
stratified_equal,25,111,0.9930069930069931,0.9648253464861617,1.0,0.9087940958034454
stratified_equal,25,112,0.9473742528603802,0.8528506722873948,0.942857142857143,0.6842427357415163
stratified_equal,25,113,0.9473742528603802,0.9357763254040408,0.9276336570439175,0.923809523809524
stratified_equal,25,114,0.9772344233319931,0.896131383395122,0.9276336570439175,0.8122092875786123
stratified_equal,25,115,0.9860139860139862,0.8936554175387337,1.0,0.8069687948871879
stratified_equal,25,116,0.9300699300699302,0.8724273127341347,0.8857142857142858,0.740007304712435
stratified_equal,25,117,0.9597212616235344,0.9355437008556192,0.942857142857143,0.8941048568438008
stratified_equal,25,118,0.9527159969401509,0.9268683680538157,0.8857142857142858,0.923809523809524
stratified_equal,25,119,0.965034965034965,0.9648844068704131,1.0,0.860201760691612
stratified_equal,25,120,0.9597212616235344,0.8744367389520731,0.942857142857143,0.7756939001555535
stratified_equal,25,121,0.9510489510489512,0.8635285826346838,0.8857142857142858,0.9177418764686034
stratified_equal,25,122,0.9422080999150758,0.9509257598115622,0.942857142857143,0.9329862344557885
stratified_equal,25,123,0.965034965034965,0.8595649287735901,0.8285714285714287,0.7584987594784622
stratified_equal,25,124,0.9860139860139862,0.9194487677773867,0.942857142857143,0.8121655898613707
stratified_equal,25,125,0.965034965034965,0.8651942469163911,1.0,0.7828747785335205
stratified_equal,25,126,1.0,0.9585289050945214,1.0,0.8314697237504364
stratified_equal,25,127,0.9720279720279721,0.9133898336800135,1.0,0.8946213374786387
stratified_equal,25,128,0.9597212616235344,0.9103171049163565,0.9276336570439175,0.8300207737786834
stratified_equal,25,129,0.9370629370629372,0.930681021436157,0.942857142857143,0.9047619047619048
stratified_equal,25,130,0.9720279720279721,0.9608594813361924,1.0,0.9047619047619048
stratified_equal,25,131,0.9720279720279721,0.9434882658072606,1.0,0.9271266449220148
stratified_equal,25,132,0.9580419580419581,0.9070730611402983,0.942857142857143,0.8996874094908298
stratified_equal,25,133,0.9580419580419581,0.9150779818858452,0.8857142857142858,0.803058903548755
stratified_equal,25,134,0.9440559440559443,0.9066309364506235,1.0,0.7213945954973511
stratified_equal,25,135,0.965034965034965,0.9136779110339637,0.942857142857143,0.7960037991952199
stratified_equal,25,136,0.9614094269768303,0.9121310900641447,0.9276336570439175,0.8089927251205123
stratified_equal,25,137,0.9580419580419581,0.9665622404993504,0.942857142857143,0.9190131106792445
stratified_equal,25,138,0.9860139860139862,0.8836057253464199,1.0,0.8338321855254058
stratified_equal,25,139,0.965034965034965,0.9276267970562997,0.8857142857142858,0.8405979773624012
stratified_equal,25,140,0.9510489510489512,0.9478176674101558,1.0,0.8417103059255848
stratified_equal,25,141,0.9580419580419581,0.9304082725107837,0.942857142857143,0.7291807848233581
stratified_equal,25,142,0.9580419580419581,0.8517738465028627,0.942857142857143,0.9614175767027681
stratified_equal,25,143,0.9370629370629372,0.8852263804327203,0.942857142857143,0.7649636654535169
stratified_equal,25,144,0.9580419580419581,0.951455439142558,1.0,0.9423710029092002
stratified_equal,25,145,0.965034965034965,0.8654421025878225,0.942857142857143,0.72991416759883
stratified_equal,25,146,0.9527159969401509,0.9251232367727932,0.8696565534786727,0.9423710029092001
stratified_equal,25,147,0.9492133645984593,0.7573656571798691,0.8285714285714287,0.49715455448189044
stratified_equal,25,148,0.9790209790209792,0.8891564672804627,0.942857142857143,0.7072646440290679
stratified_equal,25,149,0.9720279720279721,0.9520254109458994,0.8857142857142858,0.9420929207684042
stratified_equal,25,150,0.9422080999150758,0.8711909992947211,0.8857142857142858,0.8503308522902576
stratified_equal,25,151,0.9580419580419581,0.890466192395564,0.942857142857143,0.7879352431493478
stratified_equal,25,152,0.9667265263069179,0.9589516846742828,0.942857142857143,0.9230453017207852
stratified_equal,25,153,0.9632238939652261,0.9531470221615383,0.9276336570439175,0.7909497591040268
stratified_equal,25,154,0.8651501883978578,0.8770106624541825,0.8696565534786727,0.7855020649278286
stratified_equal,25,155,0.9071817764981586,0.9022071600924391,0.8857142857142858,0.8857142857142858
stratified_equal,25,156,0.9370629370629372,0.8684335954150472,0.8285714285714287,0.7303723904663695
stratified_equal,25,157,0.9720279720279721,0.9643208858291824,0.8857142857142858,0.961904761904762
stratified_equal,25,158,0.9790209790209792,0.8842120703832067,0.942857142857143,0.7684396922134655
stratified_equal,25,159,0.9160839160839163,0.943685587869478,0.942857142857143,0.9331932470088845
stratified_equal,25,160,0.9580419580419581,0.9444427623509104,0.942857142857143,0.9150781875533402
stratified_equal,25,161,0.9720279720279721,0.9396697802166911,0.942857142857143,0.9372965076381249
stratified_equal,25,162,0.9860139860139862,0.9396665822816311,1.0,0.7814322226878869
stratified_equal,25,163,0.9807370556736849,0.8896612723430382,0.942857142857143,0.6619273509554681
stratified_equal,25,164,0.9720279720279721,0.9326739587350786,0.942857142857143,0.835801564232122
stratified_equal,25,165,0.9720279720279721,0.9555574705905676,1.0,0.9331932470088843
stratified_equal,25,166,0.9300699300699302,0.8860007176323657,0.942857142857143,0.9565511392388398
stratified_equal,25,167,0.9352028352316922,0.9414393255836652,0.9276336570439175,0.9266907023878123
stratified_equal,25,168,0.9649182205059428,0.8063476298099973,0.9856107606091623,0.7071138168186629
stratified_equal,25,169,0.965034965034965,0.952930003912536,1.0,0.8618702535363875
stratified_equal,25,170,0.9562186292818428,0.9042218893867421,0.8857142857142858,0.7815572193941692
stratified_equal,25,171,0.9510489510489512,0.9593634684411017,0.942857142857143,0.9562525350527459
stratified_equal,25,172,0.9370629370629372,0.8771173083238724,0.8857142857142858,0.8749129688721654
stratified_equal,25,173,0.9281975705483089,0.877948693453106,1.0,0.8721942753856959
stratified_equal,25,174,0.965034965034965,0.886356803680767,0.942857142857143,0.7848455309235236
stratified_equal,25,175,0.9510489510489512,0.911591194676613,1.0,0.8900245588966222
stratified_equal,25,176,0.9527159969401509,0.9560215121955812,0.9856107606091623,0.9278417148510645
stratified_equal,25,177,0.9790209790209792,0.8991511206384345,0.942857142857143,0.8650681981555404
stratified_equal,25,178,0.9632238939652261,0.8654788913955057,0.942857142857143,0.7908169911412984
stratified_equal,25,179,0.9737317909903013,0.7731839453397304,0.942857142857143,0.8640597191620948
stratified_equal,25,180,0.9580419580419581,0.9401840484384821,0.8857142857142858,0.9522408660565035
stratified_equal,25,181,0.965034965034965,0.9625487740040897,0.942857142857143,0.923809523809524
stratified_equal,25,182,0.9246949382066171,0.9355142425885328,0.8116794499134279,0.8988531630684419
stratified_equal,25,183,0.9492133645984593,0.9512393153753692,0.942857142857143,0.8897464767558264
stratified_equal,25,184,0.9720279720279721,0.9228400272233405,1.0,0.9314871155180916
stratified_equal,25,185,0.9403566658021552,0.9731085120977072,0.942857142857143,0.9952035868697208
stratified_equal,25,186,0.9580419580419581,0.9183208538116286,0.8285714285714287,0.8215503583147822
stratified_equal,25,187,0.9440559440559443,0.9121239972023633,0.942857142857143,0.8033233942201607
stratified_equal,25,188,0.9790209790209792,0.8882766156000345,0.942857142857143,0.8482823522974284
stratified_equal,25,189,0.9720279720279721,0.9642895949898387,1.0,0.9710814725510266
stratified_equal,25,190,0.9720279720279721,0.8906004159671879,1.0,0.7916355075836669
stratified_equal,25,191,0.9510489510489512,0.9443644313613486,0.942857142857143,0.9456751157022719
stratified_equal,25,192,0.9440559440559443,0.8493251542905211,0.8857142857142858,0.8006048384417882
stratified_equal,25,193,0.9772344233319931,0.936490329474356,0.9856107606091623,0.9713595546918224
stratified_equal,25,194,0.965034965034965,0.939388724617141,0.942857142857143,0.961327030323821
stratified_equal,25,195,0.9160839160839163,0.9378922653610856,0.7142857142857143,0.8312132089089896
stratified_equal,25,196,0.9440559440559443,0.9608917596613381,0.942857142857143,0.8857142857142858
stratified_equal,25,197,0.9300699300699302,0.9047860184397543,0.8285714285714287,0.8841158172031593
stratified_equal,25,198,0.9440559440559443,0.8722573583657711,1.0,0.9571083487744828
stratified_equal,25,199,0.9580419580419581,0.8886978196397086,0.942857142857143,0.7277026737806666
stratified_equal,30,0,0.9580419580419581,0.9343227676836077,0.942857142857143,0.9181788642568569
stratified_equal,30,1,0.9580419580419581,0.937438833465508,0.8857142857142858,0.942857142857143
stratified_equal,30,2,0.9754446010932804,0.9654927769510263,0.9856107606091623,0.9047619047619048
stratified_equal,30,3,0.9720279720279721,0.9495249854383467,1.0,0.9178997368620099
stratified_equal,30,4,0.9403566658021552,0.9557384762466916,0.942857142857143,0.882952258524568
stratified_equal,30,5,0.9790209790209792,0.9237840539047887,0.942857142857143,0.8570027708184081
stratified_equal,30,6,0.9720279720279721,0.927985696260187,0.942857142857143,0.8650681981555404
stratified_equal,30,7,0.9632238939652261,0.9542863699409088,1.0,0.942857142857143
stratified_equal,30,8,0.99124495269876,0.9420699327990621,1.0,0.9131043689857817
stratified_equal,30,9,0.965034965034965,0.8856921903525249,0.942857142857143,0.8241660135199975
stratified_equal,30,10,0.9580419580419581,0.9399815387118831,0.942857142857143,0.9180199586093991
stratified_equal,30,11,0.9580419580419581,0.9438383199944095,0.8857142857142858,0.9181788642568569
stratified_equal,30,12,0.9440559440559443,0.9742720095653218,0.942857142857143,0.9523119356442035
stratified_equal,30,13,0.9562186292818428,0.8908135403359387,0.8406680016960503,0.8754567885107757
stratified_equal,30,14,0.9790209790209792,0.9543624775213844,0.942857142857143,0.923809523809524
stratified_equal,30,15,0.9300699300699302,0.9391286743718186,0.8857142857142858,0.9471674160394793
stratified_equal,30,16,0.9580419580419581,0.9766506163612584,0.942857142857143,0.942857142857143
stratified_equal,30,17,0.9772344233319931,0.9678252787070202,1.0,0.904761904761905
stratified_equal,30,18,0.9510489510489512,0.9140238738428477,1.0,0.8485160125657475
stratified_equal,30,19,0.9720279720279721,0.9677455761143471,1.0,0.9662850594207474
stratified_equal,30,20,0.9720279720279721,0.8996403832670486,1.0,0.7359751136708944
stratified_equal,30,21,0.9772344233319931,0.9636772724934138,1.0,0.9220401865855715
stratified_equal,30,22,0.9300699300699302,0.9461607814843984,0.8857142857142858,0.8744529666089519
stratified_equal,30,23,0.9720279720279721,0.9129396085374993,1.0,0.8070910945902955
stratified_equal,30,24,0.9720279720279721,0.9155325064558545,1.0,0.9090721779442412
stratified_equal,30,25,0.9860139860139862,0.9724886510705382,1.0,0.9712884851041225
stratified_equal,30,26,0.9510489510489512,0.94545393279402,0.942857142857143,0.8821756112663811
stratified_equal,30,27,0.9720279720279721,0.9608586198771265,1.0,0.9238095238095237
stratified_equal,30,28,0.9510489510489512,0.9271296439471778,0.8857142857142858,0.8541428880973777
stratified_equal,30,29,0.9877423203570683,0.9256280422110383,1.0,0.923809523809524
stratified_equal,30,30,0.965034965034965,0.9326198384317476,0.942857142857143,0.8419883880663809
stratified_equal,30,31,0.9790209790209792,0.905195394064113,1.0,0.7448037178427143
stratified_equal,30,32,0.9720279720279721,0.8790288881783649,0.942857142857143,0.7184563340362545
stratified_equal,30,33,0.965034965034965,0.9654177082772036,0.942857142857143,0.9131043689857817
stratified_equal,30,34,0.9772344233319931,0.9566599112999273,0.942857142857143,0.8991312452092379
stratified_equal,30,35,0.9807370556736849,0.9289561861032817,1.0,0.9070743728432622
stratified_equal,30,36,0.9860139860139862,0.9678770216715566,1.0,0.9568302666336869
stratified_equal,30,37,0.9090909090909092,0.891928730039622,0.8857142857142858,0.9367894955162224
stratified_equal,30,38,0.9510489510489512,0.9286237643368259,1.0,0.9230453017207852
stratified_equal,30,39,0.9790209790209792,0.924340161454741,0.8857142857142858,0.8553344937403891
stratified_equal,30,40,0.9230769230769231,0.9333314884642832,0.942857142857143,0.8135560005653502
stratified_equal,30,41,0.9860139860139862,0.9026045458767354,0.942857142857143,0.8704207755674114
stratified_equal,30,42,0.9580419580419581,0.8969713139981915,0.8285714285714287,0.8835837126505784
stratified_equal,30,43,0.9790209790209792,0.8898095521394334,1.0,0.8519293208013842
stratified_equal,30,44,0.9510489510489512,0.9707364891443447,0.8857142857142858,0.9517557713626118
stratified_equal,30,45,0.9510489510489512,0.9079898090169114,0.8857142857142858,0.8121655898613707
stratified_equal,30,46,0.9930069930069931,0.9473071115760434,1.0,0.9523119356442035
stratified_equal,30,47,0.9720279720279721,0.9505795319270057,1.0,0.8264167957787105
stratified_equal,30,48,0.9440559440559443,0.9502792680941535,0.942857142857143,0.9281197969918603
stratified_equal,30,49,0.9860139860139862,0.8673810108631633,0.942857142857143,0.6771637636832618
stratified_equal,30,50,0.9580419580419581,0.9649162117721627,0.8857142857142858,0.942857142857143
stratified_equal,30,51,0.965034965034965,0.9032063025168551,1.0,0.9131043689857817
stratified_equal,30,52,0.9370629370629372,0.8889145378097675,0.8285714285714287,0.7039626646009487
stratified_equal,30,53,0.9580419580419581,0.9312730615976821,0.942857142857143,0.8199383108866493
stratified_equal,30,54,0.9930069930069931,0.9311772081006046,0.942857142857143,0.7904761904761904
stratified_equal,30,55,0.9597212616235344,0.9379544290902557,1.0,0.8857142857142857
stratified_equal,30,56,0.9720279720279721,0.9444223005880373,1.0,0.8559615118429247
stratified_equal,30,57,0.9754446010932804,0.8558836693375144,0.9856107606091623,0.7856797773459113
stratified_equal,30,58,0.9720279720279721,0.897716038154598,0.942857142857143,0.7294966287788333
stratified_equal,30,59,0.9772344233319931,0.9207154686550739,0.9856107606091623,0.7641294190311291
stratified_equal,30,60,0.9510489510489512,0.94240463611401,0.942857142857143,0.9133824511265777
stratified_equal,30,61,0.9370629370629372,0.9508676786277334,0.8857142857142858,0.923809523809524
stratified_equal,30,62,0.9440559440559443,0.9614110235183206,0.942857142857143,0.9377826475860678
stratified_equal,30,63,0.9510489510489512,0.9017146442983992,0.8857142857142858,0.9208485809425601
stratified_equal,30,64,0.9720279720279721,0.9325909608621199,0.8857142857142858,0.879249379739231
stratified_equal,30,65,0.9790209790209792,0.9695484329382337,0.942857142857143,0.942857142857143
stratified_equal,30,66,0.9632238939652261,0.8660744302492942,1.0,0.816753945184503
stratified_equal,30,67,0.9720279720279721,0.9571381125790301,1.0,0.9179007821160611
stratified_equal,30,68,0.9702291586486097,0.8685746475518018,0.942857142857143,0.9371781284956123
stratified_equal,30,69,0.9370629370629372,0.9198123062321016,0.942857142857143,0.8841158172031593
stratified_equal,30,70,0.9807370556736849,0.9277531300498757,0.942857142857143,0.8006048384417883
stratified_equal,30,71,0.965034965034965,0.9549679255336314,0.8857142857142858,0.9187350285384488
stratified_equal,30,72,0.99124495269876,0.904434060485748,1.0,0.8173101094660948
stratified_equal,30,73,0.9580419580419581,0.8638226756890764,0.8857142857142858,0.7152590017785
stratified_equal,30,74,0.9580419580419581,0.9530959085553472,1.0,0.8937786677973669
stratified_equal,30,75,0.9930069930069931,0.8940125381026595,1.0,0.7743484339069284
stratified_equal,30,76,0.9807370556736849,0.9218770603826698,0.9856107606091623,0.8317693731905815
stratified_equal,30,77,0.9790209790209792,0.9467517349293478,0.942857142857143,0.904761904761905
stratified_equal,30,78,0.9930069930069931,0.9151140325476955,1.0,0.8615921713955915
stratified_equal,30,79,0.9860139860139862,0.8819026390784851,1.0,0.8650681981555404
stratified_equal,30,80,0.9580419580419581,0.9276207873860702,0.8285714285714287,0.9664920719738431
stratified_equal,30,81,0.9720279720279721,0.9492094841328601,1.0,0.9350997868598997
stratified_equal,30,82,0.9720279720279721,0.9474751571295078,0.942857142857143,0.903115081441915
stratified_equal,30,83,0.9860139860139862,0.9207137696404916,0.942857142857143,0.8068130124494995
stratified_equal,30,84,0.9300699300699302,0.8700504742553816,0.8857142857142858,0.7804275696567534
stratified_equal,30,85,0.9440559440559443,0.9631166561478398,0.942857142857143,0.9187350285384488
stratified_equal,30,86,0.965034965034965,0.9023782630516538,0.942857142857143,0.8195718826556021
stratified_equal,30,87,0.965034965034965,0.8850776548600882,0.942857142857143,0.8684104242510933
