sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__resistor,coverage__retro,coverage__spectra,coverage__wetlab
random,55,83,0.0006449338842975209,1.0,0.9999999999999998,0.0030888671029062516,0.9850221401888113,3,13,25,14
random,55,84,0.0002736942148760329,1.0,0.9999999999999998,0.003876994624200703,0.9431105534804289,5,11,23,16
random,55,85,0.0003348512396694216,0.9790209790209792,0.909090909090909,0.0022993248456790122,0.9908078201418187,4,15,18,18
random,55,86,0.001270608815426998,0.9860139860139862,0.9393939393939392,0.0033710936831470215,0.9387584639386248,2,12,23,18
random,55,87,0.0006756776859504135,0.9860139860139862,0.9393939393939392,0.011686997013311502,0.9299271867520466,2,14,18,21
random,55,88,0.002518763085399452,0.99124495269876,0.9618600860701234,0.007080930812757202,0.8740197076731776,1,9,25,20
random,55,89,0.0009469724517906318,0.9930069930069931,0.9696969696969696,0.005068243989706379,0.9624514464749663,5,11,18,21
random,55,90,0.0004701680440771364,0.9930069930069931,0.9696969696969696,0.0026934037789952577,0.988176232359792,4,17,17,17
random,55,91,0.0015460909090909095,0.9790209790209792,0.909090909090909,0.0032991566678919,0.9411315606856947,5,12,23,15
random,55,92,0.0005339696969696975,0.9930069930069931,0.9696969696969696,0.013097177211934158,0.9491823794761486,1,12,24,18
random,55,93,0.0004015179063360885,0.9720279720279721,0.909090909090909,0.0016152822788743674,0.9762822505796925,3,13,17,22
random,55,94,0.0002740247933884293,0.9860139860139862,0.9393939393939392,0.0046087690284278265,0.9682671734331126,4,12,22,17
random,55,95,0.0006728126721763076,0.9930069930069931,0.9696969696969696,0.0017302891844424967,0.9467082456458494,5,9,26,15
random,55,96,0.00026355647382920024,0.9930069930069931,0.9696969696969696,0.002596798175969735,0.974078967248281,4,17,20,14
random,55,97,0.0012963939393939405,0.9930069930069931,0.9696969696969696,0.011852204794610495,0.9593191239956942,3,8,27,17
random,55,98,0.0011010220385674911,0.9930069930069931,0.9696969696969696,0.001531329791404555,0.9758293350848712,5,14,23,13
random,55,99,0.0001179917355371895,0.9930069930069931,0.9696969696969696,0.004718595198167164,0.9624325847510703,3,16,23,13
random,55,100,0.00029914876033057867,0.9930069930069931,0.9696969696969696,0.0018081645162174005,0.9573860490992122,3,15,24,13
random,55,101,0.003012647382920112,0.9720279720279721,0.909090909090909,0.01399345939869493,0.9371657597568877,3,11,24,17
random,55,102,0.0004844931129476589,0.9860139860139862,0.9393939393939392,0.01428113636868879,0.943115098262578,1,12,23,19
random,55,103,0.0007827851239669437,0.9930069930069931,0.9696969696969696,0.002106458237149892,0.9789248101651358,5,12,19,19
random,55,104,0.0005453195592286499,0.9580419580419581,0.8787878787878787,0.004978510731585649,0.9353434554930469,2,14,20,19
random,55,105,0.0004341349862258961,0.9982502173821435,0.9923953268977463,0.0016354181014692382,0.9719627634299655,6,15,22,12
random,55,106,0.0004477988980716233,0.99124495269876,0.9618600860701234,0.006246935232426303,0.9678696458500897,2,14,24,15
random,55,107,0.0010562837465564721,0.9790209790209792,0.9393939393939392,0.001725395674630656,0.9395628472933512,5,16,19,15
random,55,108,0.0019233911845730034,0.9860139860139862,0.9393939393939392,0.006831030806930618,0.9541698005103246,3,14,21,17
random,55,109,0.0025030055096418717,0.9720279720279721,0.909090909090909,0.01529791175987356,0.8858856750811803,1,15,17,22
random,55,110,0.0010948512396694208,0.965034965034965,0.909090909090909,0.004618547404178961,0.9327555707365858,3,11,26,15
random,55,111,0.0008833911845730031,0.9930069930069931,0.9696969696969696,0.002261838032188868,0.9788935732480212,3,12,21,19
random,55,112,0.00038102203856749334,0.9860139860139862,0.9393939393939392,0.0054964215534979415,0.9544817926841384,2,10,25,18
random,55,113,0.001265429752066117,0.9772344233319931,0.9313248452425005,0.016407645418292233,0.9416947451118075,1,13,22,19
random,55,114,0.0005484049586776858,0.9842396880153765,0.9313248452425005,0.0024716564631817248,0.9802591614701444,3,17,23,12
random,55,115,0.0009201955922864979,0.9930069930069931,0.9696969696969696,0.0034023419784580504,0.9767357738956557,5,15,21,14
random,55,116,0.0003808016528925617,0.9982502173821435,0.9923953268977463,0.0031566051318403176,0.9157362553922821,2,16,20,17
random,55,117,0.0012707190082644657,0.9790209790209792,0.909090909090909,0.0032632126186103463,0.9407998325555855,5,11,24,15
random,55,118,0.0007821239669421496,0.9930069930069931,0.9696969696969696,0.004273910173637354,0.9744852234177513,4,9,28,14
random,55,119,0.0005920413223140478,0.9790209790209792,0.9393939393939392,0.0028959103954081626,0.9832843412642256,3,16,15,21
random,55,120,0.002745099173553722,0.9860139860139862,0.9393939393939392,0.006381733926209373,0.9734297717668099,2,16,21,16
random,55,121,0.0003966694214876028,0.9860139860139862,0.9393939393939392,0.003613252314814813,0.9439521223359958,4,12,24,15
random,55,122,0.000714134986225893,0.9930069930069931,0.9696969696969696,0.0010682296880106805,0.9828699609682059,5,17,20,13
random,55,123,0.00022146280991735496,1.0,0.9999999999999998,0.013053081477655343,0.9549950428352543,2,11,22,20
random,55,124,0.00044493388429752106,0.9790209790209792,0.9393939393939392,0.0021566149181206002,0.9837690842367328,3,15,22,15
random,55,125,0.0008319311294765862,0.9790209790209792,0.909090909090909,0.010220160278617621,0.9526491546841986,2,18,21,14
random,55,126,0.0024201404958677664,0.9930069930069931,0.9696969696969696,0.0028470864179827105,0.9490027874256873,6,15,21,13
random,55,127,0.0010652093663911842,0.9930069930069931,0.9696969696969696,0.008418330873070614,0.9523974622881818,2,14,22,17
random,55,128,0.0009003608815427009,0.9860139860139862,0.9393939393939392,0.0033439034822866347,0.9313449804177975,2,15,23,15
random,55,129,0.002582013774104683,0.9860139860139862,0.9393939393939392,0.0032878543276079323,0.9551295050218183,4,9,26,16
random,55,130,0.0013870826446280996,0.9790209790209792,0.909090909090909,0.002268147941366089,0.9762997039458123,4,14,17,20
random,55,131,0.0002588181818181821,1.0,0.9999999999999998,0.007560960100262984,0.946784386815139,3,13,26,13
random,55,132,0.00085903856749311,1.0,0.9999999999999998,0.011500537235445273,0.9506025933925639,2,16,23,14
random,55,133,0.0005387079889807166,0.9860139860139862,0.9393939393939392,0.007493001314087726,0.963956626210763,3,14,21,17
random,55,134,0.00048239944903581255,1.0,0.9999999999999998,0.004950694444444443,0.985521178344571,4,12,24,15
random,55,135,0.0008725922865013792,1.0,0.9999999999999998,0.01003365642467549,0.8780654963527144,2,12,27,14
random,55,136,0.0009543553719008276,0.9982502173821435,0.9923953268977463,0.0038768877219161313,0.980209968024325,4,11,20,20
random,55,137,0.0007270275482093661,0.9930069930069931,0.9696969696969696,0.004725454853101373,0.9591770954827445,2,16,20,17
random,55,138,0.000585429752066116,0.9860139860139862,0.9393939393939392,0.004613224741965964,0.955499208539676,3,13,21,18
random,55,139,0.0004236666666666671,0.9930069930069931,0.9696969696969696,0.0068092800925925925,0.887819259533658,2,12,25,16
random,55,140,0.0009457603305785112,0.9772344233319931,0.9313248452425005,0.002908994020061729,0.9753757315011068,3,18,18,16
random,55,141,0.010520195592286488,1.0,0.9999999999999998,0.015510880944865317,0.9453354091310052,6,11,22,16
random,55,142,0.0024341349862258958,0.9930069930069931,0.9696969696969696,0.005930173482525817,0.968884974251833,5,10,26,14
random,55,143,0.003315236914600546,0.9930069930069931,0.9696969696969696,0.004369101919767863,0.9758360932607377,4,13,23,15
random,55,144,0.000517330578512396,0.9860139860139862,0.9393939393939392,0.0041037760416666675,0.9542302397803197,3,12,24,16
random,55,145,0.0002825096418732791,0.9930069930069931,0.9696969696969696,0.002202001267695955,0.9793773539828634,5,13,23,14
random,55,146,0.0015612975206611588,0.9860139860139862,0.9393939393939392,0.0032758680555555553,0.9708737055448423,3,16,24,12
random,55,147,0.0024122066115702515,1.0,0.9999999999999998,0.005531940990290106,0.8990705715306202,3,12,22,18
random,55,148,0.0002611322314049587,1.0,0.9999999999999998,0.0043910687440865005,0.9516885998393749,3,15,19,18
random,55,149,0.001640636363636366,0.9860139860139862,0.9393939393939392,0.003920361807917612,0.9765062767301104,3,15,21,16
random,55,150,0.0010233360881542724,0.9930069930069931,0.9696969696969696,0.0032546810043461824,0.9600516147552904,3,15,21,16
random,55,151,0.00121374931129477,0.9860139860139862,0.9393939393939392,0.0029229264101473928,0.9528092547741097,3,15,21,16
random,55,152,0.0005408016528925631,0.9930069930069931,0.9696969696969696,0.009126273148148149,0.9278701763449935,4,12,24,15
random,55,153,0.0013444380165289246,0.9930069930069931,0.9696969696969696,0.011920698908795593,0.9567502400661259,2,14,19,20
random,55,154,0.0013834462809917342,0.9790209790209792,0.9393939393939392,0.009038603170633697,0.9524982918900304,3,15,18,19
random,55,155,0.0010030606060606045,0.9860139860139862,0.9393939393939392,0.00275572859297737,0.9771931245568729,3,16,19,17
random,55,156,0.0009183223140495854,0.9860139860139862,0.9393939393939392,0.0014325080403669566,0.9484562850099886,4,14,23,14
random,55,157,0.0016843829201101947,0.9860139860139862,0.9393939393939392,0.00560723062435107,0.9613455523478072,4,14,18,19
random,55,158,0.0003517107438016538,0.9790209790209792,0.9393939393939392,0.006978517445073631,0.9426735276826617,2,11,24,18
random,55,159,0.0016954022038567487,1.0,0.9999999999999998,0.0034019340671453784,0.9731638513361917,0,14,25,16
random,55,160,0.0010551818181818195,0.9860139860139862,0.9393939393939392,0.004306332004711813,0.9762196914683432,2,13,25,15
random,55,161,0.00028846005509641787,0.9930069930069931,0.9696969696969696,0.00304288399694028,0.9665623721379071,2,16,20,17
random,55,162,0.0005759531680440787,0.9860139860139862,0.9393939393939392,0.0012663998855715118,0.9547811616287246,5,14,18,18
random,55,163,0.0005253746556473835,1.0,0.9999999999999998,0.0014280724442554803,0.9710070387199357,5,14,20,16
random,55,164,0.0004971652892561991,0.9930069930069931,0.9696969696969696,0.008373242335128496,0.9684175540446494,1,16,24,14
random,55,165,0.00020768870523415992,1.0,0.9999999999999998,0.002926041666666669,0.9699866534403558,3,12,24,16
random,55,166,0.0028551818181818196,1.0,0.9999999999999998,0.005356553175607769,0.9744357415956773,2,13,23,17
random,55,167,0.0012885702479338813,0.9860139860139862,0.9393939393939392,0.003223225846504585,0.9898916773491655,4,16,23,12
random,55,168,0.0008471377410468323,0.9790209790209792,0.909090909090909,0.002074630633503401,0.9565661587188461,3,15,21,16
random,55,169,0.0009873030303030289,0.9930069930069931,0.9696969696969696,0.0037603155245497294,0.9784136257850529,3,12,26,14
random,55,170,0.00026620110192837474,0.9930069930069931,0.9696969696969696,0.0016405215967105796,0.9697748036134626,4,14,20,17
random,55,171,0.0006959531680440773,1.0,0.9999999999999998,0.00655305776237813,0.9394653281914274,3,11,26,15
random,55,172,0.0011070826446281008,1.0,0.9999999999999998,0.002969452083503454,0.9384877563069656,3,12,19,21
random,55,173,0.0019104986225895314,0.9930069930069931,0.9696969696969696,0.003934728652263375,0.9600033273575805,3,10,24,18
random,55,174,0.0010567245179063363,0.9930069930069931,0.9696969696969696,0.0017670254772890422,0.9705735431055514,5,13,21,16
random,55,175,0.0005988732782369132,0.9860139860139862,0.9393939393939392,0.0016785300925925926,0.9798636952343613,4,16,20,15
random,55,176,0.0006497823691460053,0.9930069930069931,0.9696969696969696,0.002109376148335151,0.9754194465407622,4,14,17,20
random,55,177,0.001580691460055098,0.9860139860139862,0.9393939393939392,0.004141911061371289,0.9134092157557839,3,15,22,15
random,55,178,0.001075126721763083,1.0,0.9999999999999998,0.003915532453668646,0.96308975707684,4,15,17,19
random,55,179,0.00048118732782369066,0.9930069930069931,0.9696969696969696,0.0018306895821052472,0.9788165389841799,3,17,19,16
random,55,180,0.0005495068870523414,0.9790209790209792,0.909090909090909,0.0018921193457948464,0.979798631740566,3,16,19,17
random,55,181,0.0008971652892561993,0.965034965034965,0.8787878787878787,0.002665658156628126,0.9175307646150169,4,14,22,15
random,55,182,0.000727027548209368,0.9790209790209792,0.909090909090909,0.0019175535109483297,0.9718635068637905,4,12,23,16
random,55,183,0.002019699724517905,0.9720279720279721,0.909090909090909,0.018320258934037343,0.9196292043956582,1,10,22,22
random,55,184,0.0006113250688705229,1.0,0.9999999999999998,0.009855271896864158,0.9808435762862652,3,13,21,18
random,55,185,0.0003073030303030303,1.0,0.9999999999999998,0.006085584503863274,0.9784366484224807,3,14,20,18
random,55,186,0.0005545757575757549,0.965034965034965,0.8787878787878787,0.001278889368360815,0.9714523728714459,4,16,18,17
random,55,187,0.000250994490358128,0.9930069930069931,0.9696969696969696,0.007889670754975132,0.978911318452962,3,13,20,19
random,55,188,0.0009039972451790633,0.9930069930069931,0.9696969696969696,0.0019873482196524077,0.9429719746224472,5,14,19,17
random,55,189,0.00029661432506887124,0.9860139860139862,0.9393939393939392,0.011552553294132364,0.9594569321196948,5,10,21,19
random,55,190,0.001384217630853997,0.9720279720279721,0.8787878787878787,0.0027349889360779494,0.9793667899505785,4,11,22,18
random,55,191,0.0022752369146005506,1.0,0.9999999999999998,0.003878404918289912,0.9463868730457715,0,13,25,17
random,55,192,0.0002605812672176313,0.9930069930069931,0.9696969696969696,0.004326273148148149,0.9665294552764265,4,12,24,15
random,55,193,0.0006159531680440755,1.0,0.9999999999999998,0.00241929857284971,0.9682275077269097,3,15,22,15
random,55,194,0.0006260909090909082,0.965034965034965,0.8787878787878787,0.004301278675109532,0.9578432321018896,3,15,26,11
random,55,195,0.001589396694214875,0.9930069930069931,0.9696969696969696,0.0045036062638872465,0.9373620087744146,4,15,17,19
random,55,196,0.0005450991735537204,0.9860139860139862,0.9393939393939392,0.00607320421552908,0.9438639128917403,2,13,26,14
random,55,197,0.00110113223140496,0.9930069930069931,0.9696969696969696,0.006034728043502083,0.9632691111694468,3,15,24,13
random,55,198,0.0003255950413223135,0.9860139860139862,0.9393939393939392,0.003538471091510239,0.9357557757196087,4,14,24,13
random,55,199,0.0005789283746556475,0.965034965034965,0.8787878787878787,0.00408829705722158,0.894548624606895,3,10,25,17
random,60,0,0.0015086666666666653,0.9930069930069931,0.9696969696969696,0.009156341038051212,0.9793144346271979,2,16,23,19
random,60,1,0.0006405185185185172,0.9720279720279721,0.909090909090909,0.004290284877922239,0.973997407844611,4,16,26,14
random,60,2,0.00041737037037037046,1.0,0.9999999999999998,0.003405166856775391,0.9876133821617356,4,17,25,14
random,60,3,0.0007081111111111109,0.9930069930069931,0.9696969696969696,0.001950277299510255,0.9837324998857561,4,11,25,20
random,60,4,0.00021514814814814715,1.0,0.9999999999999998,0.0014418460646823301,0.9619307076305086,4,15,22,19
random,60,5,0.0010245925925925939,0.965034965034965,0.8787878787878787,0.008707843660968662,0.9451305983607843,3,15,26,16
random,60,6,0.0007995925925925921,0.9790209790209792,0.9393939393939392,0.007912052446307254,0.9529688600861013,3,13,24,20
random,60,7,0.0005112592592592584,0.9930069930069931,0.9696969696969696,0.0035039623378929764,0.9811112495802903,3,14,27,16
random,60,8,0.0011999629629629639,0.9930069930069931,0.9696969696969696,0.0024817851813590448,0.9748523056058389,3,15,22,20
random,60,9,0.00035607407407407435,0.9860139860139862,0.9393939393939392,0.0031120115793230874,0.9744882430024804,4,14,24,18
random,60,10,0.0002268148148148146,1.0,0.9999999999999998,0.004386204282407407,0.9339092572345729,4,15,25,16
random,60,11,0.0002338518518518514,0.9930069930069931,0.9696969696969696,0.0019958500726966646,0.9493624257267912,3,15,22,20
random,60,12,0.0005927407407407414,0.9930069930069931,0.9696969696969696,0.0034534191400416377,0.9555242604216923,4,14,25,17
random,60,13,0.00036996296296296424,0.9860139860139862,0.9393939393939392,0.001985538660924213,0.9607753123847077,4,13,21,22
random,60,14,0.0020421851851851846,0.9930069930069931,0.9696969696969696,0.006267901120425159,0.9784616150078171,3,13,24,20
random,60,15,0.00037496296296296393,0.9860139860139862,0.9393939393939392,0.00337684985742663,0.9762223210609856,3,15,25,17
random,60,16,0.0005877407407407413,1.0,0.9999999999999998,0.005044878906630973,0.9665250423697567,5,9,27,19
random,60,17,0.0004007037037037048,1.0,0.9999999999999998,0.0067758350968387,0.9577732134372529,2,16,26,16
random,60,18,0.0004032962962962967,0.9930069930069931,0.9696969696969696,0.013925403779843172,0.9735456277525917,2,15,23,20
random,60,19,0.0020579259259259236,0.99124495269876,0.9618600860701234,0.00414002218782721,0.9622574690679424,4,13,25,18
random,60,20,0.0005158888888888886,0.9930069930069931,0.9696969696969696,0.002800707219441139,0.9586994259301403,4,15,23,18
random,60,21,0.00042088888888888824,0.9930069930069931,0.9696969696969696,0.0023141303072172817,0.9710733520168737,5,15,23,17
random,60,22,0.0009803333333333318,0.9930069930069931,0.9696969696969696,0.004102787422839505,0.9727821011712059,2,16,24,18
random,60,23,0.0002892222222222219,0.9860139860139862,0.9393939393939392,0.0038830291454276843,0.9623165311928185,4,14,22,20
random,60,24,0.0008938518518518524,0.9510489510489512,0.8787878787878787,0.00341236799120079,0.9400745804864753,2,14,26,18
random,60,25,0.0019075555555555545,0.9930069930069931,0.9696969696969696,0.006825419873813724,0.9683687699534056,3,18,25,14
random,60,26,0.0007245925925925931,0.9860139860139862,0.9393939393939392,0.0023676847683902743,0.962510452253928,6,15,19,20
random,60,27,0.0005742222222222215,0.99124495269876,0.9618600860701234,0.001851088374523401,0.989449371550122,5,15,21,19
random,60,28,0.0004403333333333327,0.9860139860139862,0.9393939393939392,0.0036114454601284952,0.976243976541284,5,16,25,14
random,60,29,0.0008384814814814825,1.0,0.9999999999999998,0.0040651608336833974,0.973847875918582,5,12,23,20
random,60,30,0.0006190370370370372,0.9930069930069931,0.9696969696969696,0.0043216685723788,0.9881812535162885,5,13,22,20
random,60,31,0.0012055185185185164,1.0,0.9999999999999998,0.004670118843385377,0.9771704566776978,3,16,22,19
random,60,32,0.00018033333333333348,0.9930069930069931,0.9696969696969696,0.00490984582190215,0.9845225903492199,2,16,27,15
random,60,33,0.0006586666666666675,0.99124495269876,0.9618600860701234,0.00582826011117369,0.9717664132805608,2,17,22,19
random,60,34,0.003482925925925927,0.9930069930069931,0.9696969696969696,0.011389956362871137,0.9481660138362515,4,11,25,20
random,60,35,0.0006568148148148118,0.9860139860139862,0.9393939393939392,0.0038007706207482976,0.9660452121734668,3,16,21,20
random,60,36,0.0006179259259259262,0.9720279720279721,0.909090909090909,0.0033194875279542488,0.9589433387160001,3,11,25,21
random,60,37,0.0009505185185185219,0.9930069930069931,0.9696969696969696,0.010951355888429753,0.921616919536136,4,10,24,22
random,60,38,0.0005658888888888908,0.9982502173821435,0.9923953268977463,0.008168331187638444,0.9508941191615731,1,13,24,22
random,60,39,0.000749962962962961,0.9930069930069931,0.9696969696969696,0.00280304712790466,0.9608284001819278,4,11,26,19
random,60,40,0.000877370370370372,0.9860139860139862,0.9393939393939392,0.0018926420242936432,0.9457393876714683,3,16,23,18
random,60,41,0.0019395925925925924,0.9930069930069931,0.9696969696969696,0.002879102338443547,0.9623243936036927,3,16,24,17
random,60,42,0.0037103333333333393,0.9930069930069931,0.9696969696969696,0.004794848443854127,0.9797464407818977,3,14,21,22
random,60,43,0.0006073703703703723,0.9860139860139862,0.9393939393939392,0.00556438355914261,0.9601480627880737,4,14,25,17
random,60,44,0.0010021851851851843,0.9720279720279721,0.909090909090909,0.006664546400003129,0.9574409619976553,5,15,26,14
random,60,45,0.0012316296296296318,1.0,0.9999999999999998,0.015554674598568456,0.9504396446265534,1,14,29,16
random,60,46,0.0004542222222222234,0.9930069930069931,0.9696969696969696,0.0015612600304686552,0.9767455555980714,4,12,27,17
random,60,47,0.00013625925925925972,0.9930069930069931,0.9696969696969696,0.005377934242112482,0.9510736425677154,3,12,27,18
random,60,48,0.00254051851851852,0.9790209790209792,0.909090909090909,0.006114597664181195,0.9439709317403643,4,10,23,23
random,60,49,0.0003921851851851829,0.9860139860139862,0.9393939393939392,0.0032140283829672576,0.9607088320821611,2,13,24,21
random,60,50,0.0001910740740740753,0.9930069930069931,0.9696969696969696,0.003783729262783546,0.9541734388380315,3,15,25,17
random,60,51,0.0011199629629629639,0.9842396880153765,0.9313248452425005,0.0029979204928068585,0.9644082714023138,3,11,24,22
random,60,52,0.001622740740740744,0.9930069930069931,0.9696969696969696,0.002623656360555398,0.9600855456042885,4,15,28,13
random,60,53,0.0006340370370370394,0.9930069930069931,0.9696969696969696,0.003652597022176499,0.9692104135133319,3,12,27,18
random,60,54,0.00024033333333333385,1.0,0.9999999999999998,0.001483985537216579,0.9855550718826586,5,20,19,16
random,60,55,0.00037514814814814827,0.9842396880153765,0.9313248452425005,0.002290683212798598,0.9520081593930907,5,13,26,16
random,60,56,0.004759962962962963,0.9860139860139862,0.9393939393939392,0.006368280092592594,0.9718874499888364,4,16,25,15
random,60,57,0.002264962962962964,0.9930069930069931,0.9696969696969696,0.003648898662981279,0.8928484830910196,5,11,25,19
random,60,58,0.00028811111111111024,0.99124495269876,0.9618600860701234,0.0030231440972222218,0.9710506085505177,3,16,25,16
random,60,59,0.0007447777777777761,0.9720279720279721,0.909090909090909,0.00235736972162003,0.9647118204795893,3,19,23,15
random,60,60,0.0004675555555555565,0.9860139860139862,0.9393939393939392,0.011472716441748933,0.9532326252673171,2,10,25,23
random,60,61,0.00034385185185185343,0.9720279720279721,0.909090909090909,0.0009267656368102796,0.9807385596859282,5,14,21,20
random,60,62,0.0006716296296296274,0.9930069930069931,0.9696969696969696,0.0028229721366893803,0.9705477928419346,3,17,22,18
random,60,63,0.002093666666666667,1.0,0.9999999999999998,0.010522626055168122,0.9815544138275296,3,13,28,16
random,60,64,0.00046292592592592755,0.9930069930069931,0.9696969696969696,0.002254019038170823,0.9802718656007209,4,14,24,18
random,60,65,0.00048755555555555575,0.9930069930069931,0.9696969696969696,0.0018085053464713475,0.979235426650942,3,13,25,19
random,60,66,0.0005971851851851842,0.9930069930069931,0.9696969696969696,0.001892795138888889,0.985530852339147,5,15,24,16
random,60,67,0.0024408888888888935,0.9930069930069931,0.9696969696969696,0.004119820950577096,0.9640491698387271,3,18,22,17
random,60,68,0.0006458888888888878,0.9930069930069931,0.9696969696969696,0.003236173663663363,0.9899295459353947,5,15,26,14
random,60,69,0.0011551481481481508,0.9790209790209792,0.909090909090909,0.0030965838188204632,0.9631132224331306,4,13,25,18
random,60,70,0.0003773703703703745,0.9860139860139862,0.9393939393939392,0.0015556740758422684,0.9589647649508706,4,12,21,23
random,60,71,0.0005292222222222223,0.99124495269876,0.9618600860701234,0.007783100670823885,0.9767306044301426,3,15,28,14
random,60,72,0.0003140370370370359,0.9930069930069931,0.9696969696969696,0.00155052947871123,0.953222572083821,4,11,26,19
random,60,73,0.0019984814814814843,0.9720279720279721,0.909090909090909,0.007842501128537837,0.9532090979186709,3,9,28,20
random,60,74,0.0005631111111111116,1.0,0.9999999999999998,0.00211456288397712,0.9798391422533023,5,14,24,17
random,60,75,0.0004353333333333333,0.9860139860139862,0.9393939393939392,0.0036097556916749973,0.9587155164799018,4,15,22,19
random,60,76,0.0003225555555555573,0.9930069930069931,0.9696969696969696,0.0034250568765693164,0.9726987291787249,4,12,27,17
random,60,77,0.0006279259259259264,0.9930069930069931,0.9696969696969696,0.006462514872809867,0.9761213655123131,2,12,27,19
random,60,78,0.0006868148148148128,0.9930069930069931,0.9696969696969696,0.002375783802386887,0.9609875409329861,4,14,22,20
random,60,79,0.0003012592592592588,0.99124495269876,0.9618600860701234,0.006203499521732476,0.9181040824688012,2,11,25,22
random,60,80,0.0004171851851851841,0.9930069930069931,0.9696969696969696,0.0011750181232350813,0.9762686919100261,4,15,23,18
random,60,81,0.0004668148148148155,0.9860139860139862,0.9393939393939392,0.002126279578189301,0.9639265391784371,2,20,20,18
random,60,82,0.0006388518518518503,0.99124495269876,0.9618600860701234,0.004987732387672581,0.983244059423443,3,16,22,19
random,60,83,0.000787000000000002,0.9930069930069931,0.9696969696969696,0.0021489678150865125,0.9748479568466203,2,11,29,18
random,60,84,0.0015012592592592569,1.0,0.9999999999999998,0.0024117842136277406,0.9850788959233449,4,16,19,21
random,60,85,0.00035033333333333254,0.9790209790209792,0.9393939393939392,0.012564161706349207,0.9764951824498461,1,14,30,15
random,60,86,0.0002532962962962967,0.9930069930069931,0.9696969696969696,0.010931700102880663,0.9242196322920623,2,16,24,18
random,60,87,0.001353296296296297,0.9860139860139862,0.9393939393939392,0.004812259307317699,0.9461681806750959,3,16,24,17
random,60,88,0.0010984814814814794,0.9860139860139862,0.9393939393939392,0.009771117370559338,0.9601780576377317,2,14,28,16
random,60,89,0.000793111111111112,0.9860139860139862,0.9393939393939392,0.008004578167051135,0.9555908455059521,3,16,17,24
random,60,90,0.0005112592592592602,1.0,0.9999999999999998,0.0022268377868824313,0.974432219384632,2,15,22,21
random,60,91,0.00035774074074074023,0.9877423203570683,0.9618600860701234,0.0025713578947686383,0.97014341030034,4,15,19,22
random,60,92,0.0009190370370370377,0.99124495269876,0.9618600860701234,0.01023225820458032,0.9608082530749735,2,13,25,20
random,60,93,0.0008584814814814786,0.9859709816806179,0.9539590550898286,0.0024955117850446102,0.976715146862865,4,14,19,23
random,60,94,0.0008718148148148153,0.9860139860139862,0.9393939393939392,0.0038555810185185186,0.9758350829756448,3,12,25,20
random,60,95,0.00032996296296296316,0.9807370556736849,0.9313248452425005,0.0040631246271465435,0.9233501915735944,4,14,22,20
random,60,96,0.0008344074074074091,1.0,0.9999999999999998,0.003675941246574037,0.9362357677032267,3,14,24,19
random,60,97,0.0002781111111111125,1.0,0.9999999999999998,0.0027237096873618336,0.9842069763880965,5,15,22,18
random,60,98,0.00016588888888888917,0.9930069930069931,0.9696969696969696,0.001277964144455977,0.9713185002523135,4,15,22,19
random,60,99,0.0006464444444444429,1.0,0.9999999999999998,0.01337801634542706,0.9345104462252403,2,14,24,20
random,60,100,0.002306629629629627,0.99124495269876,0.9618600860701234,0.0057014524159993505,0.9824294488472037,4,17,20,19
random,60,101,0.0013727407407407397,0.9930069930069931,0.9696969696969696,0.0019512743291761154,0.9501568922810547,6,12,21,21
random,60,102,0.0010621851851851862,0.9930069930069931,0.9696969696969696,0.0036914907078992943,0.9784972749140216,4,16,23,17
random,60,103,0.0014207037037036999,0.9720279720279721,0.909090909090909,0.011210602842665104,0.9710763055992817,4,12,21,23
random,60,104,0.00042088888888888856,0.9842396880153765,0.9313248452425005,0.0014545428240740745,0.9850868160666983,4,16,24,16
random,60,105,0.0004194074074074074,0.965034965034965,0.8787878787878787,0.007422622459931686,0.9453227425282864,2,17,21,20
random,60,106,0.0012216296296296309,0.9702291586486097,0.9007896044148774,0.011697694374431146,0.9439046136793738,1,12,23,24
random,60,107,0.0014251481481481504,0.9930069930069931,0.9696969696969696,0.0047062265648913386,0.98489338569882,3,15,22,20
random,60,108,0.0007569999999999995,0.99124495269876,0.9618600860701234,0.00887951162679685,0.9749896592212045,3,18,20,19
random,60,109,0.00045607407407407483,0.9860139860139862,0.9393939393939392,0.0024707264720061402,0.9385296469386045,6,14,23,17
random,60,110,0.0009647777777777772,0.9860139860139862,0.9393939393939392,0.004815594842667527,0.9580529511083303,5,16,22,17
random,60,111,0.0005782962962962988,0.9790209790209792,0.909090909090909,0.004245018297351621,0.9863277357447541,3,12,28,17
random,60,112,0.0006390370370370362,0.9842396880153765,0.9313248452425005,0.0025649613593083567,0.9787489753522092,3,19,21,17
random,60,113,0.0010155185185185193,0.9930069930069931,0.9696969696969696,0.004428228905183422,0.9224985862695604,3,8,29,20
random,60,114,0.0004440370370370379,0.9930069930069931,0.9696969696969696,0.0019565775262719463,0.973598627171554,3,15,25,17
random,60,115,0.0015957037037037053,0.9930069930069931,0.9696969696969696,0.0063123883564056614,0.9868153927093037,3,9,27,21
random,60,116,0.0002429259259259266,0.9930069930069931,0.9696969696969696,0.0026632560433562844,0.9907732088262969,5,17,23,15
random,60,117,0.00046662962962963297,0.9790209790209792,0.909090909090909,0.0026248004062736194,0.9784721225053049,4,15,21,20
