sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
random,5,155,0.009902535083748304,0.8596544146325672,0.7385489458759964,0.10191720679012345,0.6842108105254768,1,2,2
random,5,156,0.02581459182133694,0.8070225116958795,0.6462303276414968,0.07419498456790123,0.8164958669022436,1,3,1
random,5,157,0.009806081183039089,0.980637776752932,0.9379580992210835,0.13320972222222222,0.8793785551453634,0,4,1
random,5,158,0.025355017353251838,0.7508818152300792,0.6154574548966636,0.07725979938271604,0.6515411850991915,2,2,1
random,5,159,0.028146506714953962,0.7775843798555645,0.6565076777938937,0.04721350308641974,0.7572088991616801,2,2,1
random,5,160,0.019451471253961072,0.7979021271386156,0.604814736759006,0.13116720679012345,0.607878032225589,2,2,1
random,5,161,0.02442168401991852,0.9473742528603802,0.8616404368553291,0.08215177469135802,0.8157863179581947,1,3,1
random,5,162,0.005125230119209297,0.9736514943497644,0.9149761402251629,0.10275054012345679,0.48263806739891973,1,3,1
random,5,163,0.0050911875660178026,0.8752318487115212,0.7598954384920844,0.03145424382716049,0.7583340260367967,3,1,1
random,5,164,0.013088350686585178,0.9087775240401426,0.7693218186208295,0.04160239197530864,0.8722975487787732,1,2,2
random,5,165,0.028918137920627737,0.9366429442213183,0.8219277191853159,0.023362500000000008,0.9228446345868909,0,2,3
random,5,166,0.012969201750414975,0.9824621881515054,0.9231861823449954,0.11238016975308644,0.7332556854396691,1,3,1
random,5,167,0.09340040742417387,0.9166357786440943,0.8172825052418669,0.1379721064814815,0.6911686032147839,2,3,0
random,5,168,0.007820265580202204,0.9136157704280913,0.8128970193249391,0.008376388888888883,0.9228592900304471,0,3,2
random,5,169,0.01785714501282631,0.6996859578128174,0.6146497675999969,0.1254264660493827,0.6606321365231156,1,2,2
random,5,170,0.01236494643126603,0.9030333483768006,0.781631749350903,0.13362997685185188,0.6565147840964309,1,0,4
random,5,171,0.012413173381620646,0.9244416715306428,0.8219277191853159,0.021556944444444448,0.9056693243808438,0,2,3
random,5,172,0.021400407424173835,0.6690027772631207,0.5343667144834019,0.0428616512345679,0.5491465722058287,2,1,2
random,5,173,0.04993090387807455,0.876439947839624,0.7895420339517228,0.09492337962962964,0.5401483183974186,1,3,1
random,5,174,0.00601884714048589,0.9559454586332539,0.8754275592730113,0.10414027777777778,0.9349414190322892,0,4,1
random,5,175,0.03243019465821639,0.9052687305110301,0.7693218186208295,0.0773153549382716,0.64557342403538,1,2,2
random,5,176,0.01872239323977667,0.8736082383428198,0.753181916595446,0.08130609567901234,0.7423174998469912,1,2,2
random,5,177,0.011346506714953977,0.7844963769416436,0.6146497675999969,0.046786111111111105,0.7774844652542813,0,4,1
random,5,178,0.015170620190131283,0.9771103027358352,0.9066928292470475,0.11244498456790124,0.6998363204693777,1,2,2
random,5,179,0.04493232231779085,0.8818685042742194,0.781631749350903,0.0963801697530864,0.4834670129527918,1,2,2
random,5,180,0.020350762034102913,0.8591762345488786,0.7191012094028307,0.12362708333333332,0.6275484714803823,1,1,3
random,5,181,0.010240123736230575,0.9684270140350553,0.8924133096001623,0.07647276234567901,0.84488389473769,1,3,1
random,5,182,0.011397570544741215,0.9385016209075346,0.8219277191853159,0.09413942901234568,0.8391693010801606,1,2,2
random,5,183,0.01895501735325186,0.9176896735232337,0.7786486411043856,0.07316111111111112,0.7963258677515334,0,1,4
random,5,184,0.015616010261053264,0.7125497514535692,0.5627748595326502,0.08978275462962963,0.8253137393937922,1,0,4
